date,precipitation_sum,precipitation_hours,temperature_2m_max,temperature_2m_min,wind_speed_10m_max,et0_fao_evapotranspiration,river_discharge,location,state,latitude,longitude,flood_site,flood_occurred,rain_3d_sum,rain_7d_sum,rain_14d_sum,discharge_lag1,discharge_lag3,temp_range
2022-09-13,0.1,1.0,29.5,23.1,10.7,3.11,13771.09,Makurdi,Benue,7.7337,8.5227,1,1,13.099999999999989,49.29999999999998,89.7,11507.0,9526.96,6.399999999999999
2022-09-14,1.9,4.0,30.9,23.0,15.2,4.54,13866.56,Makurdi,Benue,7.7337,8.5227,1,1,2.4999999999999893,50.49999999999998,84.99999999999999,13771.09,9396.23,7.899999999999999
2022-09-15,5.5,12.0,30.3,23.4,12.0,3.73,12530.41,Makurdi,Benue,7.7337,8.5227,1,1,7.499999999999989,54.39999999999998,87.39999999999999,13866.56,11507.0,6.900000000000002
2022-09-16,10.7,17.0,26.9,23.6,15.3,1.54,11323.0,Makurdi,Benue,7.7337,8.5227,1,1,18.099999999999987,62.59999999999998,84.89999999999999,12530.41,13771.09,3.299999999999997
2022-09-17,0.7,4.0,29.0,22.8,11.9,3.19,10714.2,Makurdi,Benue,7.7337,8.5227,1,1,16.89999999999999,31.89999999999998,85.0,11323.0,13866.56,6.199999999999999
2022-09-18,20.7,18.0,29.9,22.6,10.7,3.58,10279.17,Makurdi,Benue,7.7337,8.5227,1,1,32.09999999999999,40.09999999999998,100.9,10714.2,12530.41,7.299999999999997
2022-09-19,17.1,22.0,27.5,22.9,12.8,2.15,10184.91,Makurdi,Benue,7.7337,8.5227,1,1,38.49999999999999,56.69999999999998,106.3,10279.17,11323.0,4.600000000000001
2022-09-20,15.1,17.0,29.0,22.5,7.6,3.29,10714.2,Makurdi,Benue,7.7337,8.5227,1,1,52.89999999999999,71.69999999999997,120.99999999999999,10184.91,10714.2,6.5
2022-09-21,19.4,8.0,30.3,22.9,9.4,3.82,12049.36,Makurdi,Benue,7.7337,8.5227,1,1,51.599999999999994,89.19999999999999,139.7,10714.2,10279.17,7.400000000000002
2022-09-22,17.0,15.0,30.6,23.0,8.3,3.39,13030.66,Makurdi,Benue,7.7337,8.5227,1,1,51.49999999999999,100.69999999999999,155.1,12049.36,10184.91,7.600000000000001
2022-09-23,2.9,14.0,29.5,23.3,9.5,2.93,13334.21,Makurdi,Benue,7.7337,8.5227,1,1,39.29999999999999,92.89999999999999,155.5,13030.66,10714.2,6.199999999999999
2022-09-24,0.8,7.0,31.1,23.7,13.3,4.61,13550.89,Makurdi,Benue,7.7337,8.5227,1,1,20.699999999999992,92.99999999999999,124.89999999999999,13334.21,12049.36,7.400000000000002
2022-09-25,11.8,16.0,30.6,23.1,20.9,3.68,12851.87,Makurdi,Benue,7.7337,8.5227,1,1,15.499999999999993,84.09999999999998,124.2,13550.89,13030.66,7.5
2022-09-26,17.5,17.0,29.1,23.1,10.8,2.32,12386.96,Makurdi,Benue,7.7337,8.5227,1,1,30.099999999999994,84.49999999999999,141.2,12851.87,13334.21,6.0
2022-09-27,13.5,17.0,30.5,23.1,19.8,4.09,13364.95,Makurdi,Benue,7.7337,8.5227,1,1,42.8,82.89999999999998,154.6,12386.96,13550.89,7.399999999999999
2022-09-28,27.7,22.0,27.5,22.5,10.2,2.61,14995.85,Makurdi,Benue,7.7337,8.5227,1,1,58.699999999999996,91.19999999999999,180.39999999999998,13364.95,12851.87,5.0
2022-09-29,13.4,18.0,29.5,23.1,8.6,3.79,14688.26,Makurdi,Benue,7.7337,8.5227,1,1,54.599999999999994,87.59999999999998,188.29999999999998,14995.85,12386.96,6.399999999999999
2022-09-30,10.9,10.0,30.4,23.0,10.6,3.88,13898.53,Makurdi,Benue,7.7337,8.5227,1,1,52.0,95.59999999999998,188.5,14688.26,13364.95,7.399999999999999
2022-10-01,18.8,14.0,30.3,23.0,13.4,3.66,12704.74,Makurdi,Benue,7.7337,8.5227,1,1,43.099999999999994,113.59999999999998,206.6,13898.53,14995.85,7.300000000000001
2022-10-02,7.1,10.0,30.8,23.0,13.4,3.29,11911.43,Makurdi,Benue,7.7337,8.5227,1,1,36.8,108.89999999999999,193.0,12704.74,14688.26,7.800000000000001
2022-10-03,0.2,2.0,29.9,23.0,14.7,2.61,11829.41,Makurdi,Benue,7.7337,8.5227,1,1,26.099999999999998,91.59999999999998,176.1,11911.43,13898.53,6.899999999999999
2022-10-04,0.9,4.0,30.9,22.5,11.7,4.14,11270.98,Makurdi,Benue,7.7337,8.5227,1,1,8.199999999999996,78.99999999999999,161.9,11829.41,12704.74,8.399999999999999
2022-10-05,4.6,7.0,30.7,23.5,14.1,3.97,10279.17,Makurdi,Benue,7.7337,8.5227,1,1,5.699999999999996,55.899999999999984,147.1,11270.98,11911.43,7.199999999999999
2022-10-06,22.2,20.0,29.5,22.9,9.4,2.67,9353.06,Makurdi,Benue,7.7337,8.5227,1,1,27.699999999999996,64.69999999999999,152.3,10279.17,11829.41,6.600000000000001
2022-10-07,14.8,14.0,29.0,22.5,13.3,2.67,9245.98,Makurdi,Benue,7.7337,8.5227,1,1,41.599999999999994,68.59999999999998,164.2,9353.06,11270.98,6.5
2022-10-08,5.1,10.0,29.3,22.5,7.8,3.32,9976.0,Makurdi,Benue,7.7337,8.5227,1,1,42.099999999999994,54.899999999999984,168.5,9245.98,10279.17,6.800000000000001
2022-10-09,33.1,8.0,29.4,22.8,9.0,2.71,11141.94,Makurdi,Benue,7.7337,8.5227,1,1,53.0,80.89999999999998,189.8,9976.0,9353.06,6.599999999999998
2022-10-10,0.4,2.0,31.2,23.0,13.0,4.23,12049.36,Makurdi,Benue,7.7337,8.5227,1,1,38.599999999999994,81.09999999999998,172.7,11141.94,9245.98,8.2
2022-10-11,0.6,6.0,30.4,22.5,10.7,3.66,11219.19,Makurdi,Benue,7.7337,8.5227,1,1,34.099999999999994,80.79999999999998,159.8,12049.36,9976.0,7.899999999999999
2022-10-12,12.6,18.0,30.9,23.2,12.1,3.61,9976.0,Makurdi,Benue,7.7337,8.5227,1,1,13.599999999999993,88.79999999999998,144.70000000000002,11219.19,11141.94,7.699999999999999
2022-10-13,5.2,7.0,29.0,22.8,7.2,2.81,10350.42,Makurdi,Benue,7.7337,8.5227,1,1,18.39999999999999,71.8,136.5,9976.0,12049.36,6.199999999999999
2022-10-14,0.6,4.0,30.9,23.4,7.9,3.39,12132.89,Makurdi,Benue,7.7337,8.5227,1,1,18.39999999999999,57.59999999999998,126.2,10350.42,11219.19,7.5
2022-10-15,0.3,3.0,30.4,23.3,14.8,4.14,12472.84,Makurdi,Benue,7.7337,8.5227,1,1,6.099999999999993,52.79999999999999,107.7,12132.89,9976.0,7.099999999999998
2022-10-16,0.0,0.0,31.4,22.6,14.3,4.41,12049.36,Makurdi,Benue,7.7337,8.5227,1,1,0.8999999999999928,19.699999999999985,100.6,12472.84,10350.42,8.799999999999997
2022-10-17,0.0,0.0,32.6,23.6,8.0,4.67,11090.75,Makurdi,Benue,7.7337,8.5227,1,1,0.2999999999999929,19.299999999999986,100.4,12049.36,12132.89,9.0
2022-10-18,0.0,0.0,32.5,24.1,12.6,4.94,9771.37,Makurdi,Benue,7.7337,8.5227,1,1,0.0,18.699999999999985,99.5,11090.75,12472.84,8.399999999999999
2022-10-19,0.1,1.0,31.1,23.5,11.5,3.67,8648.68,Makurdi,Benue,7.7337,8.5227,1,1,0.0999999999999929,6.199999999999986,95.0,9771.37,12049.36,7.600000000000001
2022-10-20,0.1,1.0,30.5,23.4,11.0,3.74,7815.28,Makurdi,Benue,7.7337,8.5227,1,1,0.1999999999999929,1.0999999999999859,72.9,8648.68,11090.75,7.100000000000001
2022-10-21,0.5,4.0,30.9,23.9,10.7,3.28,7293.57,Makurdi,Benue,7.7337,8.5227,1,1,0.6999999999999929,0.9999999999999858,58.6,7815.28,9771.37,7.0
2022-10-22,0.5,1.0,33.0,23.6,12.1,3.93,7293.57,Makurdi,Benue,7.7337,8.5227,1,1,1.099999999999993,1.1999999999999857,54.0,7293.57,8648.68,9.399999999999999
2022-10-23,1.3,4.0,30.5,23.9,12.1,3.56,7243.36,Makurdi,Benue,7.7337,8.5227,1,1,2.2999999999999927,2.499999999999986,22.2,7293.57,7815.28,6.600000000000001
2022-10-24,3.2,6.0,33.0,24.2,21.0,4.57,6759.83,Makurdi,Benue,7.7337,8.5227,1,0,4.999999999999993,5.699999999999986,25.0,7243.36,7293.57,8.8
2022-10-25,2.7,4.0,31.0,23.8,12.8,3.95,6515.28,Makurdi,Benue,7.7337,8.5227,1,0,7.199999999999993,8.399999999999986,27.1,6759.83,7293.57,7.199999999999999
2022-10-26,0.0,0.0,31.6,23.6,10.2,4.38,6917.31,Makurdi,Benue,7.7337,8.5227,1,1,5.899999999999993,8.299999999999986,14.5,6515.28,7243.36,8.0
2022-10-27,0.0,0.0,34.9,23.9,8.9,5.22,6728.77,Makurdi,Benue,7.7337,8.5227,1,0,2.699999999999993,8.199999999999987,9.3,6917.31,6759.83,11.0
2022-10-28,0.0,0.0,34.0,23.4,9.7,4.85,6010.74,Makurdi,Benue,7.7337,8.5227,1,0,0.0,7.699999999999986,8.7,6728.77,6515.28,10.600000000000001
2022-10-29,0.0,0.0,32.0,23.9,14.3,3.93,5320.08,Makurdi,Benue,7.7337,8.5227,1,0,0.0,7.199999999999986,8.4,6010.74,6917.31,8.100000000000001
2022-10-30,0.0,0.0,33.3,23.6,8.1,4.79,4665.59,Makurdi,Benue,7.7337,8.5227,1,0,0.0,5.899999999999986,8.4,5320.08,6728.77,9.699999999999996
2022-10-31,0.0,0.0,33.3,23.1,8.7,4.8,4101.04,Makurdi,Benue,7.7337,8.5227,1,0,0.0,2.699999999999986,8.4,4665.59,6010.74,10.199999999999996
2022-11-01,0.0,0.0,35.0,23.4,11.0,5.06,3646.54,Makurdi,Benue,7.7337,8.5227,1,0,0.0,0.0,8.4,4101.04,5320.08,11.600000000000001
2022-11-02,0.0,0.0,33.8,23.3,10.1,4.79,3264.88,Makurdi,Benue,7.7337,8.5227,1,0,0.0,0.0,8.3,3646.54,4665.59,10.499999999999996
2022-11-03,0.0,0.0,32.8,24.0,13.4,4.87,2943.42,Makurdi,Benue,7.7337,8.5227,1,0,0.0,0.0,8.2,3264.88,4101.04,8.799999999999997
2022-11-04,0.0,0.0,33.7,24.0,12.1,4.65,2659.72,Makurdi,Benue,7.7337,8.5227,1,0,0.0,0.0,7.700000000000001,2943.42,3646.54,9.700000000000003
2022-11-05,0.0,0.0,34.8,22.6,9.9,5.33,2408.91,Makurdi,Benue,7.7337,8.5227,1,0,0.0,0.0,7.200000000000001,2659.72,3264.88,12.199999999999996
2022-11-06,0.0,0.0,33.3,21.6,8.3,4.4,2186.76,Makurdi,Benue,7.7337,8.5227,1,0,0.0,0.0,5.9,2408.91,2943.42,11.699999999999996
2022-11-07,0.0,0.0,34.0,22.0,10.0,4.75,1994.26,Makurdi,Benue,7.7337,8.5227,1,0,0.0,0.0,2.7,2186.76,2659.72,12.0
2022-11-08,0.0,0.0,34.5,22.7,9.6,4.91,1818.7,Makurdi,Benue,7.7337,8.5227,1,0,0.0,0.0,0.0,1994.26,2408.91,11.8
2022-11-09,0.0,0.0,34.2,23.8,15.7,4.93,1658.59,Makurdi,Benue,7.7337,8.5227,1,0,0.0,0.0,0.0,1818.7,2186.76,10.400000000000002
2022-11-10,0.0,0.0,33.2,24.2,17.2,4.76,1516.05,Makurdi,Benue,7.7337,8.5227,1,0,0.0,0.0,0.0,1658.59,1994.26,9.000000000000004
2022-11-11,0.0,0.0,32.7,23.6,17.5,4.51,1388.95,Makurdi,Benue,7.7337,8.5227,1,0,0.0,0.0,0.0,1516.05,1818.7,9.100000000000001
2022-11-12,0.1,1.0,35.5,24.0,12.5,4.66,1275.44,Makurdi,Benue,7.7337,8.5227,1,0,0.0999999999999929,0.0999999999999858,0.1,1388.95,1658.59,11.5
2022-11-13,0.0,0.0,35.5,23.4,16.6,4.89,1171.2,Makurdi,Benue,7.7337,8.5227,1,0,0.0999999999999929,0.0999999999999858,0.1,1275.44,1516.05,12.100000000000001
2022-11-14,0.0,0.0,36.4,22.0,13.2,5.38,1082.93,Makurdi,Benue,7.7337,8.5227,1,0,0.0999999999999929,0.0999999999999858,0.1,1171.2,1388.95,14.399999999999999
2022-11-15,0.0,0.0,35.1,21.5,15.1,4.63,1001.31,Makurdi,Benue,7.7337,8.5227,1,0,0.0,0.0999999999999858,0.1,1082.93,1275.44,13.600000000000001
2022-11-16,0.0,0.0,34.4,22.8,9.4,4.87,930.11,Makurdi,Benue,7.7337,8.5227,1,0,0.0,0.0999999999999858,0.1,1001.31,1171.2,11.599999999999998
2022-11-17,0.0,0.0,33.4,22.6,13.4,4.64,863.97,Makurdi,Benue,7.7337,8.5227,1,0,0.0,0.0999999999999858,0.1,930.11,1082.93,10.799999999999997
2022-11-18,0.0,0.0,34.6,23.3,12.2,4.74,800.68,Makurdi,Benue,7.7337,8.5227,1,0,0.0,0.0999999999999858,0.1,863.97,1001.31,11.3
2022-11-19,0.0,0.0,34.7,22.7,8.7,4.71,742.02,Makurdi,Benue,7.7337,8.5227,1,0,0.0,0.0,0.1,800.68,930.11,12.000000000000004
2022-11-20,0.0,0.0,36.3,24.5,11.7,5.3,687.65,Makurdi,Benue,7.7337,8.5227,1,0,0.0,0.0,0.1,742.02,863.97,11.799999999999997
2022-11-21,0.0,0.0,34.0,23.3,14.2,4.69,637.26,Makurdi,Benue,7.7337,8.5227,1,0,0.0,0.0,0.1,687.65,800.68,10.7
2022-11-22,0.0,0.0,36.0,23.5,11.2,5.29,589.2,Makurdi,Benue,7.7337,8.5227,1,0,0.0,0.0,0.1,637.26,742.02,12.5
2022-11-23,0.0,0.0,36.1,21.1,9.7,5.3,546.02,Makurdi,Benue,7.7337,8.5227,1,0,0.0,0.0,0.1,589.2,687.65,15.0
2022-11-24,0.0,0.0,36.8,20.5,15.0,5.89,508.33,Makurdi,Benue,7.7337,8.5227,1,0,0.0,0.0,0.1,546.02,637.26,16.299999999999997
2022-11-25,0.0,0.0,36.7,20.7,11.1,5.54,474.34,Makurdi,Benue,7.7337,8.5227,1,0,0.0,0.0,0.1,508.33,589.2,16.000000000000004
2022-11-26,0.0,0.0,35.1,21.5,9.5,5.0,444.66,Makurdi,Benue,7.7337,8.5227,1,0,0.0,0.0,0.0,474.34,546.02,13.600000000000001
2022-11-27,0.0,0.0,33.0,22.8,13.3,4.48,418.76,Makurdi,Benue,7.7337,8.5227,1,0,0.0,0.0,0.0,444.66,508.33,10.2
2022-11-28,0.0,0.0,34.1,22.8,8.6,4.62,395.28,Makurdi,Benue,7.7337,8.5227,1,0,0.0,0.0,0.0,418.76,474.34,11.3
2022-11-29,0.0,0.0,35.1,23.9,11.9,4.95,374.84,Makurdi,Benue,7.7337,8.5227,1,0,0.0,0.0,0.0,395.28,444.66,11.200000000000003
2022-11-30,0.0,0.0,35.0,21.7,11.5,5.29,356.27,Makurdi,Benue,7.7337,8.5227,1,0,0.0,0.0,0.0,374.84,418.76,13.3
2022-12-01,0.0,0.0,35.8,20.9,11.1,5.08,340.19,Makurdi,Benue,7.7337,8.5227,1,0,0.0,0.0,0.0,356.27,395.28,14.899999999999999
2022-12-02,0.0,0.0,35.2,21.6,7.8,4.89,325.59,Makurdi,Benue,7.7337,8.5227,1,0,0.0,0.0,0.0,340.19,374.84,13.600000000000001
2022-12-03,0.0,0.0,34.5,22.1,9.0,4.62,312.33,Makurdi,Benue,7.7337,8.5227,1,0,0.0,0.0,0.0,325.59,356.27,12.399999999999999
2022-12-04,0.0,0.0,34.6,23.5,16.7,4.63,300.3,Makurdi,Benue,7.7337,8.5227,1,0,0.0,0.0,0.0,312.33,340.19,11.100000000000001
2022-12-05,0.0,0.0,35.3,23.9,11.5,4.63,289.4,Makurdi,Benue,7.7337,8.5227,1,0,0.0,0.0,0.0,300.3,325.59,11.399999999999999
2022-12-06,0.0,0.0,36.8,22.0,9.9,5.04,278.9,Makurdi,Benue,7.7337,8.5227,1,0,0.0,0.0,0.0,289.4,312.33,14.799999999999997
2022-12-07,0.0,0.0,34.3,22.4,9.8,4.86,270.02,Makurdi,Benue,7.7337,8.5227,1,0,0.0,0.0,0.0,278.9,300.3,11.899999999999999
2022-12-08,0.0,0.0,35.0,20.3,14.0,5.75,262.03,Makurdi,Benue,7.7337,8.5227,1,0,0.0,0.0,0.0,270.02,289.4,14.7
2022-12-09,0.0,0.0,35.0,20.9,15.4,5.81,254.27,Makurdi,Benue,7.7337,8.5227,1,0,0.0,0.0,0.0,262.03,278.9,14.100000000000001
2022-12-10,0.0,0.0,35.5,19.8,11.2,5.4,247.31,Makurdi,Benue,7.7337,8.5227,1,0,0.0,0.0,0.0,254.27,270.02,15.7
2022-12-11,0.0,0.0,34.4,20.2,9.4,4.8,241.1,Makurdi,Benue,7.7337,8.5227,1,0,0.0,0.0,0.0,247.31,262.03,14.2
2022-12-12,0.0,0.0,33.8,19.7,9.3,4.57,235.05,Makurdi,Benue,7.7337,8.5227,1,0,0.0,0.0,0.0,241.1,254.27,14.099999999999998
2022-12-13,0.0,0.0,34.0,21.2,8.8,4.55,230.21,Makurdi,Benue,7.7337,8.5227,1,0,0.0,0.0,0.0,235.05,247.31,12.8
2022-12-14,0.0,0.0,34.8,21.9,8.6,4.67,225.46,Makurdi,Benue,7.7337,8.5227,1,0,0.0,0.0,0.0,230.21,241.1,12.899999999999999
2022-12-15,0.0,0.0,34.4,21.2,9.6,4.49,220.82,Makurdi,Benue,7.7337,8.5227,1,0,0.0,0.0,0.0,225.46,235.05,13.2
2022-12-16,0.0,0.0,34.4,21.7,8.5,4.61,216.27,Makurdi,Benue,7.7337,8.5227,1,0,0.0,0.0,0.0,220.82,230.21,12.7
2022-12-17,0.0,0.0,33.5,21.6,9.3,3.73,212.3,Makurdi,Benue,7.7337,8.5227,1,0,0.0,0.0,0.0,216.27,225.46,11.899999999999999
2022-12-18,0.0,0.0,35.2,21.5,9.4,4.63,208.41,Makurdi,Benue,7.7337,8.5227,1,0,0.0,0.0,0.0,212.3,220.82,13.700000000000003
2022-12-19,0.0,0.0,35.4,20.0,9.4,5.19,204.59,Makurdi,Benue,7.7337,8.5227,1,0,0.0,0.0,0.0,208.41,216.27,15.399999999999999
2022-12-20,0.0,0.0,34.6,19.6,10.4,5.08,200.37,Makurdi,Benue,7.7337,8.5227,1,0,0.0,0.0,0.0,204.59,212.3,15.0
2022-12-21,0.0,0.0,34.2,19.6,12.3,5.53,195.34,Makurdi,Benue,7.7337,8.5227,1,0,0.0,0.0,0.0,200.37,208.41,14.600000000000001
2022-12-22,0.0,0.0,32.3,19.0,17.4,5.72,189.99,Makurdi,Benue,7.7337,8.5227,1,0,0.0,0.0,0.0,195.34,204.59,13.299999999999997
2022-12-23,0.0,0.0,32.2,19.6,16.5,5.83,183.5,Makurdi,Benue,7.7337,8.5227,1,0,0.0,0.0,0.0,189.99,200.37,12.600000000000001
2022-12-24,0.0,0.0,32.0,20.1,16.9,5.65,176.42,Makurdi,Benue,7.7337,8.5227,1,0,0.0,0.0,0.0,183.5,195.34,11.899999999999999
2022-12-25,0.0,0.0,32.3,21.1,20.9,6.26,169.61,Makurdi,Benue,7.7337,8.5227,1,0,0.0,0.0,0.0,176.42,189.99,11.199999999999996
2022-12-26,0.0,0.0,33.6,21.3,17.3,6.31,163.06,Makurdi,Benue,7.7337,8.5227,1,0,0.0,0.0,0.0,169.61,183.5,12.3
2022-12-27,0.0,0.0,33.7,20.2,19.2,6.23,156.76,Makurdi,Benue,7.7337,8.5227,1,0,0.0,0.0,0.0,163.06,176.42,13.500000000000004
2022-12-28,0.0,0.0,33.8,21.2,18.5,6.56,151.41,Makurdi,Benue,7.7337,8.5227,1,0,0.0,0.0,0.0,156.76,169.61,12.599999999999998
2022-12-29,0.0,0.0,33.8,20.1,16.6,6.04,146.57,Makurdi,Benue,7.7337,8.5227,1,0,0.0,0.0,0.0,151.41,163.06,13.699999999999996
2022-12-30,0.0,0.0,32.8,19.1,18.1,6.14,142.22,Makurdi,Benue,7.7337,8.5227,1,0,0.0,0.0,0.0,146.57,156.76,13.699999999999996
2022-12-31,0.0,0.0,33.0,18.5,13.8,5.65,135.14,Makurdi,Benue,7.7337,8.5227,1,0,0.0,0.0,0.0,142.22,151.41,14.5
2023-01-01,0.0,0.0,33.0,21.0,19.0,6.34,133.28,Makurdi,Benue,7.7337,8.5227,1,0,0.0,0.0,0.0,135.14,146.57,12.0
2023-01-02,0.0,0.0,33.5,19.4,17.7,6.08,133.28,Makurdi,Benue,7.7337,8.5227,1,0,0.0,0.0,0.0,133.28,142.22,14.100000000000001
2023-01-03,0.0,0.0,33.4,20.8,19.5,6.07,135.14,Makurdi,Benue,7.7337,8.5227,1,0,0.0,0.0,0.0,133.28,135.14,12.599999999999998
2023-01-04,0.0,0.0,33.5,20.6,18.9,6.03,138.32,Makurdi,Benue,7.7337,8.5227,1,0,0.0,0.0,0.0,135.14,133.28,12.899999999999999
2023-01-05,0.0,0.0,34.5,20.2,11.7,5.31,141.23,Makurdi,Benue,7.7337,8.5227,1,0,0.0,0.0,0.0,138.32,133.28,14.3
2023-01-06,0.0,0.0,34.7,20.2,10.3,5.14,142.55,Makurdi,Benue,7.7337,8.5227,1,0,0.0,0.0,0.0,141.23,135.14,14.500000000000004
2023-01-07,0.0,0.0,35.2,20.2,14.7,5.62,142.55,Makurdi,Benue,7.7337,8.5227,1,0,0.0,0.0,0.0,142.55,138.32,15.000000000000004
2023-01-08,0.0,0.0,35.5,19.9,11.1,5.82,141.56,Makurdi,Benue,7.7337,8.5227,1,0,0.0,0.0,0.0,142.55,141.23,15.600000000000001
2023-01-09,0.0,0.0,34.4,19.2,16.2,5.95,139.93,Makurdi,Benue,7.7337,8.5227,1,0,0.0,0.0,0.0,141.56,142.55,15.2
2023-01-10,0.0,0.0,34.5,18.8,12.9,5.77,137.68,Makurdi,Benue,7.7337,8.5227,1,0,0.0,0.0,0.0,139.93,142.55,15.7
2023-01-11,0.0,0.0,34.0,19.1,15.6,6.03,135.14,Makurdi,Benue,7.7337,8.5227,1,0,0.0,0.0,0.0,137.68,141.56,14.899999999999999
2023-01-12,0.0,0.0,33.7,19.3,16.4,6.1,131.74,Makurdi,Benue,7.7337,8.5227,1,0,0.0,0.0,0.0,135.14,139.93,14.400000000000002
2023-01-13,0.0,0.0,34.2,19.4,15.8,6.02,128.42,Makurdi,Benue,7.7337,8.5227,1,0,0.0,0.0,0.0,131.74,137.68,14.800000000000004
2023-01-14,0.0,0.0,33.6,19.4,15.7,5.9,124.6,Makurdi,Benue,7.7337,8.5227,1,0,0.0,0.0,0.0,128.42,135.14,14.200000000000003
2023-01-15,0.0,0.0,35.1,18.4,14.2,5.77,121.46,Makurdi,Benue,7.7337,8.5227,1,0,0.0,0.0,0.0,124.6,131.74,16.700000000000003
2023-01-16,0.0,0.0,34.6,19.5,15.1,5.92,118.67,Makurdi,Benue,7.7337,8.5227,1,0,0.0,0.0,0.0,121.46,128.42,15.100000000000001
2023-01-17,0.0,0.0,34.3,19.4,13.6,5.63,116.49,Makurdi,Benue,7.7337,8.5227,1,0,0.0,0.0,0.0,118.67,124.6,14.899999999999999
2023-01-18,0.0,0.0,34.8,19.8,11.0,5.57,114.35,Makurdi,Benue,7.7337,8.5227,1,0,0.0,0.0,0.0,116.49,121.46,14.999999999999996
2023-01-19,0.0,0.0,35.1,19.4,10.4,5.12,112.5,Makurdi,Benue,7.7337,8.5227,1,0,0.0,0.0,0.0,114.35,118.67,15.700000000000003
2023-01-20,0.0,0.0,34.4,19.6,10.4,4.75,110.94,Makurdi,Benue,7.7337,8.5227,1,0,0.0,0.0,0.0,112.5,116.49,14.799999999999997
2023-01-21,0.0,0.0,34.5,19.2,8.8,4.86,109.92,Makurdi,Benue,7.7337,8.5227,1,0,0.0,0.0,0.0,110.94,114.35,15.3
2023-01-22,0.0,0.0,34.8,20.4,10.2,4.82,108.9,Makurdi,Benue,7.7337,8.5227,1,0,0.0,0.0,0.0,109.92,112.5,14.399999999999999
2023-01-23,0.0,0.0,35.6,20.6,9.8,5.08,108.4,Makurdi,Benue,7.7337,8.5227,1,0,0.0,0.0,0.0,108.9,110.94,15.0
2023-01-24,0.0,0.0,34.6,20.6,12.3,4.91,107.64,Makurdi,Benue,7.7337,8.5227,1,0,0.0,0.0,0.0,108.4,109.92,14.0
2023-01-25,0.0,0.0,34.5,21.5,9.8,4.89,107.14,Makurdi,Benue,7.7337,8.5227,1,0,0.0,0.0,0.0,107.64,108.9,13.0
2023-01-26,0.0,0.0,34.8,22.5,8.6,4.82,106.4,Makurdi,Benue,7.7337,8.5227,1,0,0.0,0.0,0.0,107.14,108.4,12.299999999999997
2023-01-27,0.0,0.0,35.6,24.0,12.6,4.87,105.91,Makurdi,Benue,7.7337,8.5227,1,0,0.0,0.0,0.0,106.4,107.64,11.600000000000001
2023-01-28,0.0,0.0,35.2,25.2,20.4,5.07,105.41,Makurdi,Benue,7.7337,8.5227,1,0,0.0,0.0,0.0,105.91,107.14,10.000000000000004
2023-01-29,0.2,1.0,35.0,25.0,18.9,5.12,104.93,Makurdi,Benue,7.7337,8.5227,1,0,0.1999999999999929,0.1999999999999858,0.2,105.41,106.4,10.0
2023-01-30,0.0,0.0,36.7,24.5,16.7,5.32,104.93,Makurdi,Benue,7.7337,8.5227,1,0,0.1999999999999929,0.1999999999999858,0.2,104.93,105.91,12.200000000000003
2023-01-31,0.0,0.0,35.2,24.7,20.4,5.22,105.41,Makurdi,Benue,7.7337,8.5227,1,0,0.1999999999999929,0.1999999999999858,0.2,104.93,105.41,10.500000000000004
2023-02-01,0.0,0.0,35.4,24.5,9.3,5.11,106.4,Makurdi,Benue,7.7337,8.5227,1,0,0.0,0.1999999999999858,0.2,105.41,104.93,10.899999999999999
2023-02-02,0.0,0.0,35.6,24.0,13.5,5.09,109.92,Makurdi,Benue,7.7337,8.5227,1,0,0.0,0.1999999999999858,0.2,106.4,104.93,11.600000000000001
2023-02-03,0.0,0.0,37.3,21.6,10.1,5.69,117.58,Makurdi,Benue,7.7337,8.5227,1,0,0.0,0.1999999999999858,0.2,109.92,105.41,15.699999999999996
2023-02-04,0.0,0.0,37.4,22.5,9.0,5.27,124.31,Makurdi,Benue,7.7337,8.5227,1,0,0.0,0.1999999999999858,0.2,117.58,106.4,14.899999999999999
2023-02-05,0.0,0.0,35.8,24.4,13.4,5.15,125.47,Makurdi,Benue,7.7337,8.5227,1,0,0.0,0.0,0.2,124.31,109.92,11.399999999999999
2023-02-06,0.0,0.0,36.5,24.2,15.8,4.87,121.46,Makurdi,Benue,7.7337,8.5227,1,0,0.0,0.0,0.2,125.47,117.58,12.3
2023-02-07,0.0,0.0,35.0,24.1,12.6,5.32,116.22,Makurdi,Benue,7.7337,8.5227,1,0,0.0,0.0,0.2,121.46,124.31,10.899999999999999
2023-02-08,0.0,0.0,34.0,22.3,10.5,5.16,111.2,Makurdi,Benue,7.7337,8.5227,1,0,0.0,0.0,0.2,116.22,125.47,11.7
2023-02-09,0.0,0.0,36.0,22.8,11.4,5.49,106.89,Makurdi,Benue,7.7337,8.5227,1,0,0.0,0.0,0.2,111.2,121.46,13.2
2023-02-10,0.0,0.0,37.0,21.5,10.3,5.43,103.95,Makurdi,Benue,7.7337,8.5227,1,0,0.0,0.0,0.2,106.89,116.22,15.5
2023-02-11,0.0,0.0,38.2,20.6,10.7,6.05,101.57,Makurdi,Benue,7.7337,8.5227,1,0,0.0,0.0,0.2,103.95,111.2,17.6
2023-02-12,0.0,0.0,38.0,20.5,14.5,6.74,99.93,Makurdi,Benue,7.7337,8.5227,1,0,0.0,0.0,0.0,101.57,106.89,17.5
